data;n°;sesso;lt carapace (mm);peso tot (g);peso addome;peso epato;Hiw;TwB;SA;muta;maturità gonadi;peso gonadi;;;;;;;;;;;;;;;;;;;
04/07/2018;51;M;48.02;25.9;5.6;0.8;3.09;21.62;SI;NO;;;;;;;;;;;;;;;;;;;;;
04/07/2018;52;M;45.1;17.8;5.1;1.1;6.18;28.65;SI;NO;;;;;;;;;;;;;;;;;;;;;
04/07/2018;53;M;45.04;17.7;5.5;0.9;5.08;31.07;SI;NO;;;;;;;;;;;;;;;;;;;;;
04/07/2018;54;M;51.06;27.6;7.3;1.3;4.71;26.45;SI;NO;;;;;;;;;;;;;;;;;;;;;
04/07/2018;55;M;54.78;31.4;10;1.8;5.73;31.85;SI;NO;;;;;;;;;;;;;;;;;;;;;
04/07/2018;56;M;43.1;15.9;4.9;0.5;3.14;30.82;SI;NO;;;;;;;;;;;;;;;;;;;;;
04/07/2018;57;M;48.08;24.6;6.4;1;4.07;26.02;SI;NO;;;;;;;;;;;;;;;;;;;;;
04/07/2018;58;M;50;25.8;6.2;1.2;4.65;24.03;SI;NO;;;;;;;;;;;;;;;;;;;;;
04/07/2018;59;M;51.75;29.2;6.8;1.1;3.77;23.29;SI;NO;;;;;;;;;;;;;;;;;;;;;
04/07/2018;60;M;54.85;43;10.6;1.5;3.49;24.65;SI;NO;;;;;;;;;;;;;;;;;;;;;
04/07/2018;61;M;52.12;31.1;6.5;1.4;4.50;20.90;SI;NO;;;;;;;;;;;;;;;;;;;;;
04/07/2018;62;M;49.82;31.2;7.6;1.6;5.13;24.36;SI;NO;;;;;;;;;;;;;;;;;;;;;
04/07/2018;63;M;47.9;25.4;6.5;1.2;4.72;25.59;SI;NO;;;;;;;;;;;;;;;;;;;;;
04/07/2018;1;F;53.75;31;8.8;2.1;6.77;28.39;;NO;MATURE;0.3;;;;;;;;;;;;;;;;;;;
04/07/2018;2;F;54.46;34.1;10;2.4;7.04;29.33;;NO;MATURE;0.2;;;;;;;;;;;;;;;;;;;
04/07/2018;3;F;61.71;52.2;10.9;2;3.83;20.88;;NO;MATURE;0.1;;;;;;;;;;;;;;;;;;;
04/07/2018;4;F;50.05;27.7;7.8;1.9;6.86;28.16;;NO;MATURE;0.3;;;;;;;;;;;;;;;;;;;
04/07/2018;5;F;53.56;36.9;9.1;3;8.13;24.66;;NO;MATURE;0.1;;;;;;;;;;;;;;;;;;;
04/07/2018;6;F;51.46;26.3;7.8;1.3;4.94;29.66;;NO;MATURE;0.5;;;;;;;;;;;;;;;;;;;
04/07/2018;7;F;51.67;26.8;9.6;1.6;5.97;35.82;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
04/07/2018;8;F;56.08;34.8;8.1;2;5.75;23.28;;NO;MATURE;0.4;;;;;;;;;;;;;;;;;;;
04/07/2018;9;F;46.69;20.8;6.6;1.2;5.77;31.73;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
04/07/2018;10;F;51.23;30.3;8.8;1.8;5.94;29.04;;NO;MATURE;0.3;;;;;;;;;;;;;;;;;;;
04/07/2018;11;F;54.58;33.6;8.6;2.2;6.55;25.60;;NO;MATURE;0.6;;;;;;;;;;;;;;;;;;;
04/07/2018;12;F;52.08;24.5;8.1;1.6;6.53;33.06;;NO;MATURE;0.8;;;;;;;;;;;;;;;;;;;
04/07/2018;13;F;53.75;25.9;8.6;1.3;5.02;33.20;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
04/07/2018;14;F;50.81;28.6;9;1.8;6.29;31.47;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
04/07/2018;15;F;67.44;54.6;12.7;2.7;4.95;23.26;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
04/07/2018;16;F;52.03;29.4;9.3;2;6.80;31.63;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
04/07/2018;17;F;58.82;48.6;10.1;1.7;3.50;20.78;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
04/07/2018;18;F;73.81;59.9;12.2;2.8;4.67;20.37;;NO;IMMATURE;;;;;;;;;;;;;;;;;;;;
